SEF	1.0.0
ID	Bahía_Blanca
Name	Bahía Blanca
Lat	-38.717
Lon	-62.267
Alt	13.4
Source	UTN_ACRE
Link	NA
Vbl	p
Stat	point
Units	mm Hg
Meta	
Year	Month	Day	Hour	Minute	Period	Value	Meta
1861	11	7	NA	NA	0	748.3	
1861	11	8	NA	NA	0	747.3	
1861	11	9	NA	NA	0	751	
1861	11	10	NA	NA	0	754.3	
1861	11	11	NA	NA	0	751.7	
1861	11	12	NA	NA	0	746.3	
1861	11	13	NA	NA	0	750.3	
1861	11	14	NA	NA	0	746.3	
1861	11	15	NA	NA	0	747.3	
1861	11	16	NA	NA	0	751.7	
1861	11	17	NA	NA	0	748.3	
1861	11	18	NA	NA	0	749	
1861	11	19	NA	NA	0	751	
1861	11	20	NA	NA	0	751	
1861	11	21	NA	NA	0	749.7	
1861	11	22	NA	NA	0	756	
1861	11	23	NA	NA	0	751.3	
1861	11	24	NA	NA	0	752.7	
1861	11	25	NA	NA	0	751	
1861	11	26	NA	NA	0	750	
1861	11	27	NA	NA	0	745	
1861	11	28	NA	NA	0	750.3	
1861	11	29	NA	NA	0	747.7	
1861	11	30	NA	NA	0	752.7	
1861	11	NA	NA	NA	0		
1861	12	1	NA	NA	0	748.3	
1861	12	2	NA	NA	0	752.7	
1861	12	3	NA	NA	0	756.7	
1861	12	4	NA	NA	0	753.3	
1861	12	5	NA	NA	0	748.3	
1861	12	6	NA	NA	0	748.7	
1861	12	7	NA	NA	0	755.3	
1861	12	8	NA	NA	0	755	
1861	12	9	NA	NA	0	751	
1861	12	10	NA	NA	0	753	
1861	12	11	NA	NA	0	751.7	
1861	12	12	NA	NA	0	753	
1861	12	13	NA	NA	0	751	
1861	12	14	NA	NA	0	748	
1861	12	15	NA	NA	0	748	
1861	12	16	NA	NA	0	757	
1861	12	17	NA	NA	0	759	
1861	12	18	NA	NA	0	754	
1861	12	19	NA	NA	0	757	
1861	12	20	NA	NA	0	761	
1861	12	21	NA	NA	0	761	
1861	12	22	NA	NA	0	757	
1861	12	23	NA	NA	0	751	
1861	12	24	NA	NA	0	748	
1861	12	25	NA	NA	0	749	
1861	12	26	NA	NA	0	752	
1861	12	27	NA	NA	0	748.3	
1861	12	28	NA	NA	0	754.3	
1861	12	29	NA	NA	0	753.7	
1861	12	30	NA	NA	0	751.7	
1861	12	31	NA	NA	0	749.7	
1862	1	1	NA	NA	0	747.7	
1862	1	2	NA	NA	0	751.3	
1862	1	3	NA	NA	0	756.3	
1862	1	4	NA	NA	0	756	
1862	1	5	NA	NA	0	753.3	
1862	1	6	NA	NA	0	747.8	
1862	1	7	NA	NA	0	748	
1862	1	8	NA	NA	0	750	
1862	1	9	NA	NA	0	748	
1862	1	10	NA	NA	0	749.3	
1862	1	11	NA	NA	0	752.2	
1862	1	12	NA	NA	0	751.3	
1862	1	13	NA	NA	0	750	
1862	1	14	NA	NA	0	747.3	
1862	1	15	NA	NA	0	753.3	
1862	1	16	NA	NA	0	749	
1862	1	17	NA	NA	0	746.7	
1862	1	18	NA	NA	0	744.3	
1862	1	19	NA	NA	0	747.3	
1862	1	20	NA	NA	0	754.7	
1862	1	21	NA	NA	0	754.3	
1862	1	22	NA	NA	0	758.3	
1862	1	23	NA	NA	0	756	
1862	1	24	NA	NA	0	750.3	
1862	1	25	NA	NA	0	746	
1862	1	26	NA	NA	0	744.7	
1862	1	27	NA	NA	0	744	
1862	1	28	NA	NA	0	748.3	
1862	1	29	NA	NA	0	749	
1862	1	30	NA	NA	0	750.3	
1862	1	31	NA	NA	0	749.3	
1862	2	1	NA	NA	0	746.7	
1862	2	2	NA	NA	0	752	
1862	2	3	NA	NA	0	759.3	
1862	2	4	NA	NA	0	756.3	
1862	2	5	NA	NA	0	750.7	
1862	2	6	NA	NA	0	755	
1862	2	7	NA	NA	0	752.7	
1862	2	8	NA	NA	0	758.7	
1862	2	9	NA	NA	0	753.7	
1862	2	10	NA	NA	0	747.3	
1862	2	11	NA	NA	0	757	
1862	2	12	NA	NA	0	751	
1862	2	13	NA	NA	0	747	
1862	2	14	NA	NA	0	748.7	
1862	2	15	NA	NA	0	746.3	
1862	2	16	NA	NA	0	747.3	
1862	2	17	NA	NA	0	751	
1862	2	18	NA	NA	0	754.3	
1862	2	19	NA	NA	0	757	
1862	2	20	NA	NA	0	760.7	
1862	2	21	NA	NA	0	760.7	
1862	2	22	NA	NA	0	753.3	
1862	2	23	NA	NA	0	749	
1862	2	24	NA	NA	0	749.7	
1862	2	25	NA	NA	0	749.7	
1862	2	26	NA	NA	0	749	
1862	2	27	NA	NA	0	751.7	
1862	2	28	NA	NA	0	753.7	
1862	2	NA	NA	NA	0		
1862	3	1	NA	NA	0	750.3	
1862	3	2	NA	NA	0	753	
1862	3	3	NA	NA	0	753.7	
1862	3	4	NA	NA	0	752	
1862	3	5	NA	NA	0	746.7	
1862	3	6	NA	NA	0	750	
1862	3	7	NA	NA	0	750	
1862	3	8	NA	NA	0	751	
1862	3	9	NA	NA	0	747.3	
1862	3	10	NA	NA	0	747	
1862	3	11	NA	NA	0	744.7	
1862	3	12	NA	NA	0	747.7	
1862	3	13	NA	NA	0	748.3	
1862	3	14	NA	NA	0	750	
1862	3	15	NA	NA	0	749.3	
1862	3	16	NA	NA	0	752.3	
1862	3	17	NA	NA	0	749.3	
1862	3	18	NA	NA	0	749	
1862	3	19	NA	NA	0	751	
1862	3	20	NA	NA	0	750.3	
1862	3	21	NA	NA	0	744.7	
1862	3	22	NA	NA	0	749.7	
1862	3	23	NA	NA	0	756	
1862	3	24	NA	NA	0	752.7	
1862	3	25	NA	NA	0	745	
1862	3	26	NA	NA	0	752	
1862	3	27	NA	NA	0	755	
1862	3	28	NA	NA	0	751	
1862	3	29	NA	NA	0	752.3	
1862	4	1	NA	NA	0	749.7	
1862	4	2	NA	NA	0	755	
1862	4	3	NA	NA	0	756	
1862	4	4	NA	NA	0	752.3	
1862	4	5	NA	NA	0	751.3	
1862	4	6	NA	NA	0	751	
1862	4	7	NA	NA	0	749.3	
1862	4	8	NA	NA	0	753.3	
1862	4	9	NA	NA	0	749.7	
1862	4	10	NA	NA	0	755.7	
1862	4	11	NA	NA	0	761.3	
1862	4	12	NA	NA	0	752.7	
1862	4	13	NA	NA	0	748.3	
1862	4	14	NA	NA	0	749.3	
1862	4	15	NA	NA	0	750	
1862	4	16	NA	NA	0	752.7	
1862	4	17	NA	NA	0	751.3	
1862	4	18	NA	NA	0	750.3	
1862	4	19	NA	NA	0	753.3	
1862	4	20	NA	NA	0	753.3	
1862	4	21	NA	NA	0	747.3	
1862	4	22	NA	NA	0	752.7	
1862	4	23	NA	NA	0	747.3	
1862	4	24	NA	NA	0	747.3	
1862	4	25	NA	NA	0	750.7	
1862	4	26	NA	NA	0	743.3	
1862	4	27	NA	NA	0	750	
1862	4	28	NA	NA	0	750.3	
1862	4	29	NA	NA	0	749	
1862	4	30	NA	NA	0	747	
1862	4	NA	NA	NA	0		
1862	5	1	NA	NA	0	743	
1862	5	2	NA	NA	0	742	
1862	5	3	NA	NA	0	744.3	
1862	5	4	NA	NA	0	753.3	
1862	5	5	NA	NA	0	758.3	
1862	5	6	NA	NA	0	757.3	
1862	5	7	NA	NA	0	756.3	
1862	5	8	NA	NA	0	752.7	
1862	5	9	NA	NA	0	749.7	
1862	5	10	NA	NA	0	750	
1862	5	11	NA	NA	0	755.7	
1862	5	12	NA	NA	0	752.7	
1862	5	13	NA	NA	0	751	
1862	5	14	NA	NA	0	748	
1862	5	15	NA	NA	0	746	
1862	5	16	NA	NA	0	749	
1862	5	17	NA	NA	0	752.7	
1862	5	18	NA	NA	0	749	
1862	5	19	NA	NA	0	739.3	
1862	5	20	NA	NA	0	738	
1862	5	21	NA	NA	0	743.7	
1862	5	22	NA	NA	0	753	
1862	5	23	NA	NA	0	743.7	
1862	5	24	NA	NA	0	755.3	
1862	5	25	NA	NA	0	754	
1862	5	26	NA	NA	0	750.3	
1862	5	27	NA	NA	0	750.7	
1862	5	28	NA	NA	0	756.7	
1862	5	29	NA	NA	0	750.3	
1862	5	30	NA	NA	0	744.7	
1862	5	31	NA	NA	0	742.3	
1862	6	1	NA	NA	0	743.7	
1862	6	2	NA	NA	0	749	
1862	6	3	NA	NA	0	743.3	
1862	6	4	NA	NA	0	741	
1862	6	5	NA	NA	0	744	
1862	6	6	NA	NA	0	745.3	
1862	6	7	NA	NA	0	752	
1862	6	8	NA	NA	0	750.3	
1862	6	9	NA	NA	0	750.7	
1862	6	10	NA	NA	0	746	
1862	6	11	NA	NA	0	743.3	
1862	6	12	NA	NA	0	746.7	
1862	6	13	NA	NA	0	-	
1862	6	14	NA	NA	0	753	
1862	6	15	NA	NA	0	749.3	
1862	6	16	NA	NA	0	756	
1862	6	17	NA	NA	0	747.7	
1862	6	18	NA	NA	0	744	
1862	6	19	NA	NA	0	748.7	
1862	6	20	NA	NA	0	755	
1862	6	21	NA	NA	0	750.3	
1862	6	22	NA	NA	0	748.7	
1862	6	23	NA	NA	0	748	
1862	6	24	NA	NA	0	749	
1862	6	25	NA	NA	0	754	
1862	6	26	NA	NA	0	748.7	
1862	6	27	NA	NA	0	744	
1862	6	28	NA	NA	0	745.3	
1862	6	29	NA	NA	0	753.3	
1862	6	30	NA	NA	0	752.7	
1862	6	NA	NA	NA	0		
1862	7	1	NA	NA	0	750	
1862	7	2	NA	NA	0	748.3	
1862	7	3	NA	NA	0	748.3	
1862	7	4	NA	NA	0	751.7	
1862	7	5	NA	NA	0	749.7	
1862	7	6	NA	NA	0	753.7	
1862	7	7	NA	NA	0	750.3	
1862	7	8	NA	NA	0	748.7	
1862	7	9	NA	NA	0	750.7	
1862	7	10	NA	NA	0	753.3	
1862	7	11	NA	NA	0	750.7	
1862	7	12	NA	NA	0	746.3	
1862	7	13	NA	NA	0	749.7	
1862	7	14	NA	NA	0	754.3	
1862	7	15	NA	NA	0	754	
1862	7	16	NA	NA	0	746.3	
1862	7	17	NA	NA	0	750.7	
1862	7	18	NA	NA	0	751	
1862	7	19	NA	NA	0	749.3	
1862	7	20	NA	NA	0	753	
1862	7	21	NA	NA	0	752	
1862	7	22	NA	NA	0	754	
1862	7	23	NA	NA	0	751	
1862	7	24	NA	NA	0	750	
1862	7	25	NA	NA	0	753	
1862	7	26	NA	NA	0	756.7	
1862	7	27	NA	NA	0	745.7	
1862	7	28	NA	NA	0	748.7	
1862	7	29	NA	NA	0	750	
1862	7	30	NA	NA	0	759.7	
1862	7	31	NA	NA	0	764	
1862	8	1	NA	NA	0	763.7	
1862	8	2	NA	NA	0	757	
1862	8	3	NA	NA	0	752	
1862	8	4	NA	NA	0	748.7	
1862	8	5	NA	NA	0	742.3	
1862	8	6	NA	NA	0	749	
1862	8	7	NA	NA	0	747	
1862	8	8	NA	NA	0	745	
1862	8	9	NA	NA	0	748.7	
1862	8	10	NA	NA	0	754	
1862	8	11	NA	NA	0	751	
1862	8	12	NA	NA	0	750.7	
1862	8	13	NA	NA	0	751.3	
1862	8	14	NA	NA	0	747.7	
1862	8	15	NA	NA	0	747.3	
1862	8	16	NA	NA	0	754	
1862	8	17	NA	NA	0	752.3	
1862	8	18	NA	NA	0	743	
1862	8	19	NA	NA	0	746.7	
1862	8	20	NA	NA	0	736.7	
1862	8	21	NA	NA	0	740	
1862	8	22	NA	NA	0	747.7	
1862	8	23	NA	NA	0	760.3	
1862	8	24	NA	NA	0	755.7	
1862	8	25	NA	NA	0	748.7	
1862	8	26	NA	NA	0	750	
1862	8	27	NA	NA	0	759	
1862	8	28	NA	NA	0	760.3	
1862	8	29	NA	NA	0	752.3	
1862	8	30	NA	NA	0	750.3	
1862	8	31	NA	NA	0	750.3	
1862	9	1	NA	NA	0	763.3	
1862	9	2	NA	NA	0	764.3	
1862	9	3	NA	NA	0	760	
1862	9	4	NA	NA	0	759.3	
1862	9	5	NA	NA	0	764	
1862	9	6	NA	NA	0	758	
1862	9	7	NA	NA	0	751.7	
1862	9	8	NA	NA	0	753.7	
1862	9	9	NA	NA	0	748.7	
1862	9	10	NA	NA	0	746	
1862	9	11	NA	NA	0	749.3	
1862	9	12	NA	NA	0	753	
1862	9	13	NA	NA	0	755.3	
1862	9	14	NA	NA	0	748.3	
1862	9	15	NA	NA	0	749.3	
1862	9	16	NA	NA	0	756.7	
1862	9	17	NA	NA	0	759.3	
1862	9	18	NA	NA	0	757	
1862	9	19	NA	NA	0	755.7	
1862	9	20	NA	NA	0	756.7	
1862	9	21	NA	NA	0	753	
1862	9	22	NA	NA	0	753.7	
1862	9	23	NA	NA	0	754.3	
1862	9	24	NA	NA	0	754	
1862	9	25	NA	NA	0	754.3	
1862	9	26	NA	NA	0	754.7	
1862	9	27	NA	NA	0	747.3	
1862	9	28	NA	NA	0	743.7	
1862	9	29	NA	NA	0	749.7	
1862	9	30	NA	NA	0	748	
1862	9	NA	NA	NA	0		
1862	10	1	NA	NA	0	750	
1862	10	2	NA	NA	0	749.7	
1862	10	3	NA	NA	0	747	
1862	10	4	NA	NA	0	742.7	
1862	10	5	NA	NA	0	746.3	
1862	10	6	NA	NA	0	747	
1862	10	7	NA	NA	0	748	
1862	10	8	NA	NA	0	750.3	
1862	10	9	NA	NA	0	755	
1862	10	10	NA	NA	0	760.3	
1862	10	11	NA	NA	0	759.3	
1862	10	12	NA	NA	0	754.7	
1862	10	13	NA	NA	0	755.3	
1862	10	14	NA	NA	0	755.7	
1862	10	15	NA	NA	0	750.3	
1862	10	16	NA	NA	0	753	
1862	10	17	NA	NA	0	752	
1862	10	18	NA	NA	0	752	
1862	10	19	NA	NA	0	754	
1862	10	20	NA	NA	0	755.7	
1862	10	21	NA	NA	0	753.3	
1862	10	22	NA	NA	0	749.7	
1862	10	23	NA	NA	0	749.7	
1862	10	24	NA	NA	0	750.3	
1862	10	25	NA	NA	0	747.7	
1862	10	26	NA	NA	0	745.7	
1862	10	27	NA	NA	0	744	
1862	10	28	NA	NA	0	750.3	
1862	10	29	NA	NA	0	746.3	
1862	10	30	NA	NA	0	744.7	
1862	10	31	NA	NA	0	750	
1862	11	1	NA	NA	0	750.3	
1862	11	2	NA	NA	0	744.3	
1862	11	3	NA	NA	0	744	
1862	11	4	NA	NA	0	741.7	
1862	11	5	NA	NA	0	742.7	
1862	11	6	NA	NA	0	749	
1862	11	7	NA	NA	0	750.7	
1862	11	8	NA	NA	0	752.3	
1862	11	9	NA	NA	0	756	
1862	11	10	NA	NA	0	747.7	
1862	11	11	NA	NA	0	741.7	
1862	11	12	NA	NA	0	748.3	
1862	11	13	NA	NA	0	748.7	
1862	11	14	NA	NA	0	747	
1862	11	15	NA	NA	0	741.3	
1862	11	16	NA	NA	0	744	
1862	11	17	NA	NA	0	743	
1862	11	18	NA	NA	0	744.3	
1862	11	19	NA	NA	0	756.3	
1862	11	20	NA	NA	0	758	
1862	11	21	NA	NA	0	756.7	
1862	11	22	NA	NA	0	748.7	
1862	11	23	NA	NA	0	747	
1862	11	24	NA	NA	0	748.3	
1862	11	25	NA	NA	0	749.7	
1862	11	26	NA	NA	0	750.3	
1862	11	27	NA	NA	0	750	
1862	11	28	NA	NA	0	747	
1862	11	29	NA	NA	0	747	
1862	11	30	NA	NA	0	748	
1862	11	NA	NA	NA	0		
1862	12	1	NA	NA	0	746.7	
1862	12	2	NA	NA	0	747.3	
1862	12	3	NA	NA	0	748.3	
1862	12	4	NA	NA	0	748.3	
1862	12	5	NA	NA	0	746.7	
1862	12	6	NA	NA	0	748.3	
1862	12	7	NA	NA	0	744.7	
1862	12	8	NA	NA	0	747	
1862	12	9	NA	NA	0	746	
1862	12	10	NA	NA	0	751	
1862	12	11	NA	NA	0	749.3	
1862	12	12	NA	NA	0	747	
1862	12	13	NA	NA	0	742.3	
1862	12	14	NA	NA	0	747	
1862	12	15	NA	NA	0	747.3	
1862	12	16	NA	NA	0	746	
1862	12	17	NA	NA	0	742.3	
1862	12	18	NA	NA	0	746.3	
1862	12	19	NA	NA	0	740.7	
1862	12	20	NA	NA	0	743.3	
1862	12	21	NA	NA	0	744.3	
1862	12	22	NA	NA	0	751.3	
1862	12	23	NA	NA	0	750.7	
1862	12	24	NA	NA	0	749	
1862	12	25	NA	NA	0	748	
1862	12	26	NA	NA	0	754.3	
1862	12	27	NA	NA	0	747.7	
1862	12	28	NA	NA	0	742.7	
1862	12	29	NA	NA	0	742.3	
1862	12	30	NA	NA	0	753.3	
1862	12	31	NA	NA	0	747.7	
1863	1	1	NA	NA	0	747.3	
1863	1	2	NA	NA	0	743.3	
1863	1	3	NA	NA	0	748.7	
1863	1	4	NA	NA	0	743.7	
1863	1	5	NA	NA	0	749.7	
1863	1	6	NA	NA	0	751	
1863	1	7	NA	NA	0	756	
1863	1	8	NA	NA	0	751.7	
1863	1	9	NA	NA	0	746.7	
1863	1	10	NA	NA	0	746.7	
1863	1	11	NA	NA	0	745	
1863	1	12	NA	NA	0	746	
1863	1	13	NA	NA	0	749.3	
1863	1	14	NA	NA	0	744.3	
1863	1	15	NA	NA	0	751.7	
1863	1	16	NA	NA	0	753	
1863	1	17	NA	NA	0	746.7	
1863	1	18	NA	NA	0	742.3	
1863	1	19	NA	NA	0	741.3	
1863	1	20	NA	NA	0	744.3	
1863	1	21	NA	NA	0	741	
1863	1	22	NA	NA	0	742.3	
1863	1	23	NA	NA	0	746.7	
1863	1	24	NA	NA	0	747.3	
1863	1	25	NA	NA	0	746	
1863	1	26	NA	NA	0	746.3	
1863	1	27	NA	NA	0	751.7	
1863	1	28	NA	NA	0	752.7	
1863	1	29	NA	NA	0	760	
1863	1	30	NA	NA	0	752	
1863	1	31	NA	NA	0	748.3	
1863	2	1	NA	NA	0	747	
1863	2	2	NA	NA	0	756.7	
1863	2	3	NA	NA	0	760.7	
1863	2	4	NA	NA	0	754	
1863	2	5	NA	NA	0	748	
1863	2	6	NA	NA	0	748	
1863	2	7	NA	NA	0	751.3	
1863	2	8	NA	NA	0	748	
1863	2	9	NA	NA	0	746	
1863	2	10	NA	NA	0	749.7	
1863	2	11	NA	NA	0	757.3	
1863	2	12	NA	NA	0	754.3	
1863	2	13	NA	NA	0	744.7	
1863	2	14	NA	NA	0	745	
1863	2	15	NA	NA	0	746.7	
1863	2	16	NA	NA	0	750.7	
1863	2	17	NA	NA	0	750.7	
1863	2	18	NA	NA	0	753.7	
1863	2	19	NA	NA	0	751.3	
1863	2	20	NA	NA	0	748.7	
1863	2	21	NA	NA	0	749.3	
1863	2	22	NA	NA	0	754.3	
1863	2	23	NA	NA	0	754	
1863	2	24	NA	NA	0	752.7	
1863	2	25	NA	NA	0	750.3	
1863	2	26	NA	NA	0	747.3	
1863	2	27	NA	NA	0	753	
1863	2	28	NA	NA	0	752	
1863	2	NA	NA	NA	0		
1863	3	1	NA	NA	0	749.3	
1863	3	2	NA	NA	0	750	
1863	3	3	NA	NA	0	751.7	
1863	3	4	NA	NA	0	753	
1863	3	5	NA	NA	0	752.3	
1863	3	6	NA	NA	0	748.7	
1863	3	7	NA	NA	0	751.3	
1863	3	8	NA	NA	0	749	
1863	3	9	NA	NA	0	746.7	
1863	3	10	NA	NA	0	750.3	
1863	3	11	NA	NA	0	752.7	
1863	3	12	NA	NA	0	748.7	
1863	3	13	NA	NA	0	746.3	
1863	3	14	NA	NA	0	748	
1863	3	15	NA	NA	0	754.7	
1863	3	16	NA	NA	0	748.7	
1863	3	17	NA	NA	0	751.7	
1863	3	18	NA	NA	0	749.7	
1863	3	19	NA	NA	0	748.3	
1863	3	20	NA	NA	0	748	
1863	3	21	NA	NA	0	745	
1863	3	22	NA	NA	0	749	
1863	3	23	NA	NA	0	751.7	
1863	3	24	NA	NA	0	750	
1863	3	25	NA	NA	0	749	
1863	3	26	NA	NA	0	747.3	
1863	3	27	NA	NA	0	747	
1863	3	28	NA	NA	0	-	
1863	3	29	NA	NA	0	749	
1863	4	1	NA	NA	0	738.3	
1863	4	2	NA	NA	0	743.3	
1863	4	3	NA	NA	0	745.7	
1863	4	4	NA	NA	0	749.7	
1863	4	5	NA	NA	0	753	
1863	4	6	NA	NA	0	752.7	
1863	4	7	NA	NA	0	757	
1863	4	8	NA	NA	0	754.7	
1863	4	9	NA	NA	0	750.7	
1863	4	10	NA	NA	0	748	
1863	4	11	NA	NA	0	748.7	
1863	4	12	NA	NA	0	748.7	
1863	4	13	NA	NA	0	748.3	
1863	4	14	NA	NA	0	747	
1863	4	15	NA	NA	0	743.3	
1863	4	16	NA	NA	0	749.5	
1863	4	17	NA	NA	0	750	
1863	4	18	NA	NA	0	746.7	
1863	4	19	NA	NA	0	751	
1863	4	20	NA	NA	0	748.3	
1863	4	21	NA	NA	0	749.3	
1863	4	22	NA	NA	0	749	
1863	4	23	NA	NA	0	751	
1863	4	24	NA	NA	0	751.3	
1863	4	25	NA	NA	0	750	
1863	4	26	NA	NA	0	751.3	
1863	4	27	NA	NA	0	746.7	
1863	4	28	NA	NA	0	750.3	
1863	4	29	NA	NA	0	754.3	
1863	4	30	NA	NA	0	752	
1863	4	NA	NA	NA	0		
1863	5	1	NA	NA	0	753	
1863	5	2	NA	NA	0	752.7	
1863	5	3	NA	NA	0	752.3	
1863	5	4	NA	NA	0	754.3	
1863	5	5	NA	NA	0	751	
1863	5	6	NA	NA	0	751	
1863	5	7	NA	NA	0	748.7	
1863	5	8	NA	NA	0	745.3	
1863	5	9	NA	NA	0	748.7	
1863	5	10	NA	NA	0	754.7	
1863	5	11	NA	NA	0	753.3	
1863	5	12	NA	NA	0	753.7	
1863	5	13	NA	NA	0	757	
1863	5	14	NA	NA	0	760	
1863	5	15	NA	NA	0	758	
1863	5	16	NA	NA	0	757	
1863	5	17	NA	NA	0	755	
1863	5	18	NA	NA	0	755.3	
1863	5	19	NA	NA	0	751.3	
1863	5	20	NA	NA	0	750	
1863	5	21	NA	NA	0	753	
1863	5	22	NA	NA	0	758.7	
1863	5	23	NA	NA	0	751.3	
1863	5	24	NA	NA	0	755	
1863	5	25	NA	NA	0	755.3	
1863	5	26	NA	NA	0	749	
1863	5	27	NA	NA	0	747.7	
1863	5	28	NA	NA	0	749	
1863	5	29	NA	NA	0	748	
1863	5	30	NA	NA	0	750	
1863	5	31	NA	NA	0	744	
1863	6	1	NA	NA	0	748	
1863	6	2	NA	NA	0	756	
1863	6	3	NA	NA	0	752.3	
1863	6	4	NA	NA	0	752.3	
1863	6	5	NA	NA	0	749.7	
1863	6	6	NA	NA	0	751	
1863	6	7	NA	NA	0	750	
1863	6	8	NA	NA	0	750.3	
1863	6	9	NA	NA	0	752.3	
1863	6	10	NA	NA	0	751.7	
1863	6	11	NA	NA	0	749.3	
1863	6	12	NA	NA	0	741.3	
1863	6	13	NA	NA	0	742	
1863	6	14	NA	NA	0	744.3	
1863	6	15	NA	NA	0	744.7	
1863	6	16	NA	NA	0	748.7	
1863	6	17	NA	NA	0	748.7	
1863	6	18	NA	NA	0	755.7	
1863	6	19	NA	NA	0	756	
1863	6	20	NA	NA	0	752	
1863	6	21	NA	NA	0	750.3	
1863	6	22	NA	NA	0	745.3	
1863	6	23	NA	NA	0	742	
1863	6	24	NA	NA	0	746	
1863	6	25	NA	NA	0	745.3	
1863	6	26	NA	NA	0	744.7	
1863	6	27	NA	NA	0	747	
1863	6	28	NA	NA	0	743.3	
1863	6	29	NA	NA	0	752	
1863	6	30	NA	NA	0	752.3	
1863	6	NA	NA	NA	0		
1863	7	1	NA	NA	0	750	
1863	7	2	NA	NA	0	745.7	
1863	7	3	NA	NA	0	745	
1863	7	4	NA	NA	0	748.3	
1863	7	5	NA	NA	0	734.3	
1863	7	6	NA	NA	0	746.3	
1863	7	7	NA	NA	0	747.7	
1863	7	8	NA	NA	0	744.7	
1863	7	9	NA	NA	0	743.7	
1863	7	10	NA	NA	0	741.3	
1863	7	11	NA	NA	0	754.7	
1863	7	12	NA	NA	0	758	
1863	7	13	NA	NA	0	754.7	
1863	7	14	NA	NA	0	751	
1863	7	15	NA	NA	0	749	
1863	7	16	NA	NA	0	749.3	
1863	7	17	NA	NA	0	749	
1863	7	18	NA	NA	0	743.3	
1863	7	19	NA	NA	0	753	
1863	7	20	NA	NA	0	753	
1863	7	21	NA	NA	0	753.3	
1863	7	22	NA	NA	0	748.7	
1863	7	23	NA	NA	0	746.7	
1863	7	24	NA	NA	0	749.7	
1863	7	25	NA	NA	0	750	
1863	7	26	NA	NA	0	754	
1863	7	27	NA	NA	0	755.3	
1863	7	28	NA	NA	0	758.7	
1863	7	29	NA	NA	0	758.3	
1863	7	30	NA	NA	0	757.3	
1863	7	31	NA	NA	0	757.3	
1863	8	1	NA	NA	0	755.3	
1863	8	2	NA	NA	0	756	
1863	8	3	NA	NA	0	756	
1863	8	4	NA	NA	0	754.7	
1863	8	5	NA	NA	0	751	
1863	8	6	NA	NA	0	749	
1863	8	7	NA	NA	0	747	
1863	8	8	NA	NA	0	743	
1863	8	9	NA	NA	0	745.3	
1863	8	10	NA	NA	0	746.3	
1863	8	11	NA	NA	0	741	
1863	8	12	NA	NA	0	750.7	
1863	8	13	NA	NA	0	753.7	
1863	8	14	NA	NA	0	741	
1863	8	15	NA	NA	0	746.7	
1863	8	16	NA	NA	0	748	
1863	8	17	NA	NA	0	755.7	
1863	8	18	NA	NA	0	757	
1863	8	19	NA	NA	0	753.3	
1863	8	20	NA	NA	0	754.3	
1863	8	21	NA	NA	0	751.7	
1863	8	22	NA	NA	0	758	
1863	8	23	NA	NA	0	755.3	
1863	8	24	NA	NA	0	754.7	
1863	8	25	NA	NA	0	751.3	
1863	8	26	NA	NA	0	752	
1863	8	27	NA	NA	0	751.7	
1863	8	28	NA	NA	0	750	
1863	8	29	NA	NA	0	753.3	
1863	8	30	NA	NA	0	749.7	
1863	8	31	NA	NA	0	745.7	
1863	9	1	NA	NA	0	750	
1863	9	2	NA	NA	0	754	
1863	9	3	NA	NA	0	750.3	
1863	9	4	NA	NA	0	743	
1863	9	5	NA	NA	0	751.7	
1863	9	6	NA	NA	0	758.3	
1863	9	7	NA	NA	0	759.3	
1863	9	8	NA	NA	0	758.3	
1863	9	9	NA	NA	0	756.3	
1863	9	10	NA	NA	0	753.7	
1863	9	11	NA	NA	0	752.3	
1863	9	12	NA	NA	0	748.3	
1863	9	13	NA	NA	0	750.3	
1863	9	14	NA	NA	0	756.3	
1863	9	15	NA	NA	0	754.7	
1863	9	16	NA	NA	0	751	
1863	9	17	NA	NA	0	748	
1863	9	18	NA	NA	0	749.7	
1863	9	19	NA	NA	0	744.7	
1863	9	20	NA	NA	0	753.3	
1863	9	21	NA	NA	0	755.7	
1863	9	22	NA	NA	0	746.7	
1863	9	23	NA	NA	0	745.7	
1863	9	24	NA	NA	0	747.7	
1863	9	25	NA	NA	0	751	
1863	9	26	NA	NA	0	748.7	
1863	9	27	NA	NA	0	749.3	
1863	9	28	NA	NA	0	748.7	
1863	9	29	NA	NA	0	745.7	
1863	9	30	NA	NA	0	753.3	
1863	9	NA	NA	NA	0		
1863	10	1	NA	NA	0	752.3	
1863	10	2	NA	NA	0	749	
1863	10	3	NA	NA	0	754.7	
1863	10	4	NA	NA	0	751.3	
1863	10	5	NA	NA	0	747	
1863	10	6	NA	NA	0	748.3	
1863	10	7	NA	NA	0	751	
1863	10	8	NA	NA	0	-	
1863	10	9	NA	NA	0	752.7	
1863	10	10	NA	NA	0	749	
1863	10	11	NA	NA	0	756.7	
1863	10	12	NA	NA	0	751.3	
1863	10	13	NA	NA	0	754	
1863	10	14	NA	NA	0	754	
1863	10	15	NA	NA	0	752.7	
1863	10	16	NA	NA	0	750.7	
1863	10	17	NA	NA	0	748.3	
1863	10	18	NA	NA	0	747	
1863	10	19	NA	NA	0	747	
1863	10	20	NA	NA	0	753.3	
1863	10	21	NA	NA	0	750.3	
